,title,price,link
20,"Lenovo ThinkBook 16 Intel 13th Gen Core i5 16"" (40.64cm) WUXGA 300 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Win 11 Home/Office 2021/Backlit Keyboard/Arctic Grey/1.7 Kg), 21KHA0J6IN  ","57,490",https://amazon.in//Lenovo-ThinkBook-Antiglare-Keyboard-21KHA0J6IN/dp/B0CZ7BFQZL/ref=sr_1_151?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-151
21,"ASUS TUF Gaming F17 (2022) Intel Core i5-12500H Gaming Laptop,17.3""(43.94 cms) FHD 144Hz, RTX 3050 4GB GPU, (16GB RAM /512GB SSD/90WHr Battery/Windows 11/Gray/2.6 Kg), FX707ZC4-HX067W  ","66,021",https://amazon.in//ASUS-i5-12500H-Battery-Windows-FX707ZC4-HX067W/dp/B0C8JJWSXP/ref=sr_1_152?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-152
22,Acer Travelmate Business Laptop Intel Core i7-11th Gen (Windows 11 Home/16 GB Ram/1TB SSD/Intel Iris Xe Graphics/14.0 IPS Display/Backlit Keyboard/Fingerprint Sensor) TMP214-53  ,"44,975",https://amazon.in//Acer-Travelmate-Business-Fingerprint-TMP214-53/dp/B0CHRPJCSG/ref=sr_1_153?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-153
23,"ASUS Vivobook 15 OLED (2023), AMD Ryzen 5 7530U, Thin and Light Laptop, 15.6"" (39.62 cms) FHD OLED, (16GB RAM /512GB SSD/Windows 11/Office 2021/Backlit KB/Fingerprint/Silver/1.7 kg), M1505YA-LK542WS  ","55,990",https://amazon.in//ASUS-Vivobook-Windows-Fingerprint-M1505YA-LK542WS/dp/B0C1GJPZXZ/ref=sr_1_154?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-154
24,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen,Thin and Light Laptop,15.6"" (39.62 cm) FHD, (8GB RAM/512GB/Windows11/Office 2021/Blue/1.7 kg), X1502ZA-EJ523WS  ","45,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ523WS/dp/B0C5N3G2MD/ref=sr_1_61?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.4hINc7wPKAEhUSyIIZg482fqBPdd9Qk0OxYXFzGhDBZdJ1jhBWZpnaDLeha6OypMqPq_MPlvBpizUzNg6A3mj068GzxxjrLYTottTVscPccEGTMg2oJROCY0W-iedc0N6yqezXT1ltDcw2sJDIQjMlbA4lCscHuLZxbnU8NUvC0QeYYNRT2aAS9LgK14ko-ObEPizwTDYs4H9HQrfcq5J21VmCqr2Wg7dk5AFeg3la8.nbeJPzF3aOkNMozwbLe3m2ONTQLfcT9ysBhQy6G2UMU&dib_tag=se&keywords=laptop&qid=1723796456&sprefix=laptop%2Caps%2C217&sr=8-61
25,"HP Victus Gaming Laptop, 13th Gen Intel Core i5-13420H, 4GB RTX 2050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 1TB SSD, Backlit KB, B&O, Dual Speakers (MSO, Silver, 2.37 kg), fa1307TX  ","66,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjE5Mjk0MTkyODU0NzQ6MTcyMzc5NjQ4ODpzcF9tdGY6MzAwMjgyOTAxMjAxNTMyOjowOjo&url=%2FHP-i5-13420H-15-6-inch-Speakers-fa1307TX%2Fdp%2FB0D2LG3DRJ%2Fref%3Dsr_1_155_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796488%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
26,"HP Laptop 15s, AMD Ryzenâ„¢ 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers, Backlit KB (Win 11+MSO 2021, Silver, 1.69 kg), eq2304AU  ","38,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjE5Mjk0MTkyODU0NzQ6MTcyMzc5NjQ4ODpzcF9tdGY6MzAwMjg3MDgxMjUxODMyOjowOjo&url=%2FHP-15-6-inch-Graphics-Speakers-eq2304AU%2Fdp%2FB0CY2P29D6%2Fref%3Dsr_1_156_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796488%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
27,"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics), Black  ","14,914",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR4BGGNX/ref=sr_1_157?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-157
28,"HP Laptop 14, 13th Gen Intel Core i3-1315U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, FHD Camera w/Privacy Shutter, Thin & Light (Win 11, MSO 2021, Blue, 1.4 kg), gr0000TU  ","40,990",https://amazon.in//HP-i3-1315U-14-inch-Graphics-gr0000TU/dp/B0C9DL7THT/ref=sr_1_158?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-158
29,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg  ","34,990",https://amazon.in//ZEBRONICS-4S-16GB-Midnight-Blue/dp/B0CJ74TL53/ref=sr_1_159?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-159
30,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG  ","46,999",https://amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z8WJY4/ref=sr_1_160?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-160
31,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2144AU  ","36,490",https://amazon.in//HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_161?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-161
32,"(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light Touchscreen FHD Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ","25,500",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Graphics/dp/B0CTR2GGGY/ref=sr_1_162?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-162
33,"Lenovo ThinkBook 15 G5 Ryzen 7 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA02NIN  ","48,490",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JFA02NIN/dp/B0CWLXR29F/ref=sr_1_163?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-163
34,"[Smart Choice] HP OMEN Gaming Laptop, AMD Ryzen 7 7840HS, 8GB RTX 4060 GPU, 16.1""(40.9 cm), FHD, IPS, 165 Hz, 300 nits, 16GB DDR5, 1TB SSD, RGB KB, 7ms Response time (Win 11, Black, 2.32 kg), xd0020AX  ","1,14,021",https://amazon.in//Choice-HP-Gaming-Response-xd0020AX/dp/B0CCVZP835/ref=sr_1_164?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI&dib_tag=se&keywords=laptop&qid=1723796488&sprefix=laptop%2Caps%2C217&sr=8-164
35,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","43,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTW4D7T/ref=sr_1_62?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.4hINc7wPKAEhUSyIIZg482fqBPdd9Qk0OxYXFzGhDBZdJ1jhBWZpnaDLeha6OypMqPq_MPlvBpizUzNg6A3mj068GzxxjrLYTottTVscPccEGTMg2oJROCY0W-iedc0N6yqezXT1ltDcw2sJDIQjMlbA4lCscHuLZxbnU8NUvC0QeYYNRT2aAS9LgK14ko-ObEPizwTDYs4H9HQrfcq5J21VmCqr2Wg7dk5AFeg3la8.nbeJPzF3aOkNMozwbLe3m2ONTQLfcT9ysBhQy6G2UMU&dib_tag=se&keywords=laptop&qid=1723796456&sprefix=laptop%2Caps%2C217&sr=8-62
36,"ASUS Zenbook 14, Intel Core Ultra 7, 14"" 3K OLED 16:10 120 Hz, Thin & Light Laptop, Built-in AI (32GB RAM/1 TB//Win 11/Office 2021/Backlit/Touchscreen/75WHr /Foggy Silver/1.28 Kg), UX3405MA-PZ761WS  ","1,27,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjE5Mjk0MTkyODU0NzQ6MTcyMzc5NjQ4ODpzcF9idGY6MzAwMjgyNzkxNTE5MTMyOjowOjo&url=%2FASUS-Zenbook-Intel-Ultra-Built%2Fdp%2FB0D89NH31M%2Fref%3Dsr_1_165_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796488%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
37,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,08,970",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjE5Mjk0MTkyODU0NzQ6MTcyMzc5NjQ4ODpzcF9idGY6MzAwMTY1MzcwMzQ2MjMyOjowOjo&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsr_1_166_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.qAKvDH-Yqej3j-LrutMyQv29xuOyqyGc7KwGtgM9dZmTk9nr0kOANwygWFSbjiPA8OCo2hU8zg0gSv-85C_WtOHbde6_VucZGtV0fEj8HFCGcIk-tK3h0vDAPRPE6_r4ZPrjIPjV1lN5wy5PCXaCfbYZKZFXP087FfAtICUpZCv4x-UeJA9p8YN7SLcyo8aMnhPDBwgdiPW3eEZpnH9QcBFc6v5d19j-5317n5gNIsY.qh_fcRIur_LJIopRbejAvXICbpKweoWLI0r-G6LqCgI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796488%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
38,"Acer Aspire Lite AMD Ryzen 7-5700U Processor Premium Laptop (16GB RAM/512GB SSD/Win11 Home/AMD Radeon Graphics) AL15-41, 39.62cm (15.6"") FHD Display, Multi Color Backlit Keyboard, Steel Gray, 1.59KG  ","42,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTQzOTcxOTY3ODY0MjEwOjE3MjM3OTY0OTM6c3BfYXRmX25leHQ6MzAwMjg3MDgxMjUyMzMyOjowOjo&url=%2FAcer-Processor-Graphics-AL15-41-Keyboard%2Fdp%2FB0D4Z93QBW%2Fref%3Dsr_1_161_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.TbOyxjiSfwRnzfoeFiq59S748STSzr-Z5dE6dj-2ACgSxNVfxesRp1QA6PCOYIGgN-ICh4HtwNB_jaqx2m4jQEFKKJ-YTVtuwyHkCslD6hF0HE5IY9fbbmtgqiVlY4AVViHZf4dn7IMuHwmOIM8gFHm6sPNmRt-FdqgfaHOTrR4JW-Aj8fv89BxIEAFWByF61cw9Z7VnOQJxDBon8eDFrFbhcMCaOxcuy9l3P2WAMXE.Db_60KqWFONUV1tDTjK8zs9CmswJvg_FWjnaYkuEDJY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796493%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
39,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (32GB RAM/512GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","31,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTQzOTcxOTY3ODY0MjEwOjE3MjM3OTY0OTM6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc2MTMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC472Y33%2Fref%3Dsr_1_162_sspa%3Fcrid%3DSI8S7XFM9KC6%26dib%3DeyJ2IjoiMSJ9.TbOyxjiSfwRnzfoeFiq59S748STSzr-Z5dE6dj-2ACgSxNVfxesRp1QA6PCOYIGgN-ICh4HtwNB_jaqx2m4jQEFKKJ-YTVtuwyHkCslD6hF0HE5IY9fbbmtgqiVlY4AVViHZf4dn7IMuHwmOIM8gFHm6sPNmRt-FdqgfaHOTrR4JW-Aj8fv89BxIEAFWByF61cw9Z7VnOQJxDBon8eDFrFbhcMCaOxcuy9l3P2WAMXE.Db_60KqWFONUV1tDTjK8zs9CmswJvg_FWjnaYkuEDJY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1723796493%26sprefix%3Dlaptop%252Caps%252C217%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
40,"[Smart Choice] HP OMEN Gaming Laptop, AMD Ryzen 7 7840HS, 8GB RTX 4060 GPU, 16.1""(40.9 cm), FHD, IPS, 165 Hz, 300 nits, 16GB DDR5, 1TB SSD, RGB KB, 7ms Response time (Win 11, Black, 2.32 kg), xd0020AX  ","1,14,021",https://amazon.in//Choice-HP-Gaming-Response-xd0020AX/dp/B0CCVZP835/ref=sr_1_163?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.TbOyxjiSfwRnzfoeFiq59S748STSzr-Z5dE6dj-2ACgSxNVfxesRp1QA6PCOYIGgN-ICh4HtwNB_jaqx2m4jQEFKKJ-YTVtuwyHkCslD6hF0HE5IY9fbbmtgqiVlY4AVViHZf4dn7IMuHwmOIM8gFHm6sPNmRt-FdqgfaHOTrR4JW-Aj8fv89BxIEAFWByF61cw9Z7VnOQJxDBon8eDFrFbhcMCaOxcuy9l3P2WAMXE.Db_60KqWFONUV1tDTjK8zs9CmswJvg_FWjnaYkuEDJY&dib_tag=se&keywords=laptop&qid=1723796493&sprefix=laptop%2Caps%2C217&sr=8-163
41,"(Refurbished) Lenovo ThinkPad T420 Intel Core i5 Business HD Laptop (8 GB RAM/500 GB HDD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Integrated Graphics)  ","13,897",https://amazon.in//Refurbished-Lenovo-ThinkPad-Business-Integrated/dp/B0CKBZNDL1/ref=sr_1_164?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.TbOyxjiSfwRnzfoeFiq59S748STSzr-Z5dE6dj-2ACgSxNVfxesRp1QA6PCOYIGgN-ICh4HtwNB_jaqx2m4jQEFKKJ-YTVtuwyHkCslD6hF0HE5IY9fbbmtgqiVlY4AVViHZf4dn7IMuHwmOIM8gFHm6sPNmRt-FdqgfaHOTrR4JW-Aj8fv89BxIEAFWByF61cw9Z7VnOQJxDBon8eDFrFbhcMCaOxcuy9l3P2WAMXE.Db_60KqWFONUV1tDTjK8zs9CmswJvg_FWjnaYkuEDJY&dib_tag=se&keywords=laptop&qid=1723796493&sprefix=laptop%2Caps%2C217&sr=8-164
42,"HP Laptop 15, IntelÂ® Coreâ„¢ i5-1334U,15.6-inch(39.6 cm),FHD,16GB DDR4,512GB SSD,Dual Speakers,(Windows 11, MSO,Natural Silver, 1.59 kg),15-fd0316TU  ","55,990",https://amazon.in//HP-i5-1334U-15-6-inch-Speakers-15-fd0316TU/dp/B0D4LWYWF9/ref=sr_1_165?crid=SI8S7XFM9KC6&dib=eyJ2IjoiMSJ9.TbOyxjiSfwRnzfoeFiq59S748STSzr-Z5dE6dj-2ACgSxNVfxesRp1QA6PCOYIGgN-ICh4HtwNB_jaqx2m4jQEFKKJ-YTVtuwyHkCslD6hF0HE5IY9fbbmtgqiVlY4AVViHZf4dn7IMuHwmOIM8gFHm6sPNmRt-FdqgfaHOTrR4JW-Aj8fv89BxIEAFWByF61cw9Z7VnOQJxDBon8eDFrFbhcMCaOxcuy9l3P2WAMXE.Db_60KqWFONUV1tDTjK8zs9CmswJvg_FWjnaYkuEDJY&dib_tag=se&keywords=laptop&qid=1723796493&sprefix=laptop%2Caps%2C217&sr=8-165
